"country_code","follower_count","created_date","time_period","end_timestamp"
"BR",4,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"UG",2,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"MA",6,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"KE",2,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"ID",4,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"GB",142,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"IE",2,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"GE",2,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"CA",14,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"US",188,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"IL",4,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"AE",5,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"CH",6,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"IN",30,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"GM",5,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"ZA",2,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"IR",3,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"GR",4,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"IT",16,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"MX",19,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"ES",16,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"CR",4,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"AT",4,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"TH",6,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"AU",13,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"CZ",3,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"PH",2,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"NG",4,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"PK",5,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"PL",3,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"RO",3,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"TR",3,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"NL",9,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"LK",6,"2021-09-16 12:00:38.974608+00","lifetime","2021-09-15 07:00:00+00"
"NO",2,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"DE",32,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"BD",7,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"BE",3,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"FI",3,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"RU",3,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"PT",10,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"BG",2,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"JP",2,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"TZ",7,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"HR",2,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"FR",19,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"BR",4,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"UG",2,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"MA",6,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"KE",2,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"ID",5,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"GB",142,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"IE",2,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"GE",2,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"CA",14,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"US",190,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"IL",4,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"AE",5,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"CH",6,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"IN",30,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"GM",5,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"ZA",2,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"IR",3,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"GR",4,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"IT",16,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"MX",19,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"ES",16,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"CR",4,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"AT",4,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"TH",6,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"AU",13,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"CZ",3,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"NG",4,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"PK",5,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"PL",2,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"RO",3,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"TR",3,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"NL",9,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"LK",5,"2021-09-17 12:00:40.915707+00","lifetime","2021-09-16 07:00:00+00"
"NO",2,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"DE",31,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"BD",7,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"BE",3,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"FI",3,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"RU",3,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"PT",10,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"TZ",7,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"HR",2,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"FR",19,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"BR",4,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"SE",2,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"UG",2,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"MA",6,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"ID",4,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"GB",142,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"IE",2,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"GE",2,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"CA",14,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"US",192,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"IL",3,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"AE",6,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"CH",6,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"IN",30,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"GM",5,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"IR",3,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"GR",4,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"IT",15,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"MX",19,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"CO",2,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"ES",16,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"CR",4,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"AT",4,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"TH",6,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"AU",13,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"CZ",3,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"PH",2,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"VN",2,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"NG",4,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"PK",5,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"PL",3,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"RO",3,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"TR",3,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"NL",9,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"LK",5,"2021-09-18 12:00:40.100274+00","lifetime","2021-09-17 07:00:00+00"
"DE",31,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"BD",8,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"BE",3,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"RU",3,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"FI",3,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"PT",10,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"BG",2,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"JP",2,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"TZ",7,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"HR",2,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"FR",19,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"BR",4,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"UG",2,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"MA",6,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"ID",4,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"GB",142,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"IE",2,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"GE",2,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"CA",14,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"US",194,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"IL",3,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"AE",6,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"CH",6,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"IN",31,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"GM",5,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"ZA",3,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"IR",3,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"GR",4,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"IT",15,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"MX",19,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"CO",2,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"ES",16,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"CR",4,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"AT",4,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"TH",6,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"AU",13,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"CZ",3,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"VN",2,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"NG",4,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"PK",5,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"PL",4,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"RO",3,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"TR",3,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"NL",9,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"LK",5,"2021-09-19 12:00:37.703697+00","lifetime","2021-09-18 07:00:00+00"
"DE",31,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"BD",8,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"BE",3,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"RU",3,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"FI",3,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"PT",10,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"BG",2,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"JP",2,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"TZ",7,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"HR",2,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"FR",19,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"BR",4,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"UG",2,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"MA",6,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"ID",4,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"GB",142,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"IE",2,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"GE",2,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"CA",14,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"US",194,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"IL",3,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"AE",6,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"CH",6,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"IN",31,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"GM",5,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"ZA",3,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"IR",3,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"GR",4,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"IT",15,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"MX",19,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"CO",2,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"ES",16,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"CR",4,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"AT",4,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"TH",6,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"AU",13,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"CZ",3,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"VN",2,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"NG",4,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"PK",5,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"PL",4,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"RO",3,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"TR",3,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"NL",9,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"LK",5,"2021-09-20 12:00:38.732693+00","lifetime","2021-09-19 07:00:00+00"
"NO",2,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"DE",31,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"BD",9,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"BE",3,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"RU",3,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"FI",3,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"PT",11,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"BG",2,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"TZ",7,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"HR",2,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"FR",20,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"BR",4,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"UG",2,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"SE",2,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"MA",6,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"KE",2,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"ID",4,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"GB",147,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"GE",2,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"CA",14,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"US",201,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"IL",3,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"AE",7,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"CH",6,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"IN",30,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"GM",5,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"IR",3,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"GR",4,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"IT",15,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"MX",19,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"ES",14,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"CR",4,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"AT",4,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"TH",5,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"AU",13,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"CZ",3,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"PH",2,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"VN",2,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"NG",4,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"PK",5,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"PL",4,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"RO",3,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"TR",3,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"NL",9,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"LK",5,"2021-09-21 12:00:38.756135+00","lifetime","2021-09-20 07:00:00+00"
"NO",2,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"DE",30,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"NP",2,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"BD",9,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"RU",3,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"BE",3,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"FI",3,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"PT",11,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"BG",2,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"JP",2,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"TZ",7,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"HR",2,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"FR",20,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"BR",4,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"UG",2,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"SE",2,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"MA",6,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"ID",4,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"GB",148,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"IE",2,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"CA",14,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"US",201,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"IL",3,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"AE",7,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"CH",8,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"IN",29,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"GM",5,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"IR",3,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"GR",4,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"IT",15,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"MX",19,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"CO",2,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"ES",14,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"CR",4,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"AT",4,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"TH",5,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"AU",13,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"CZ",3,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"NG",4,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"PK",5,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"PL",4,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"RO",3,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"TR",4,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
"NL",9,"2021-09-22 12:00:39.940467+00","lifetime","2021-09-21 07:00:00+00"
