user_account,followers_count,follows_count,media_count,created_date,followers_count_group,,,
 comp 18,5822,1853,639,2021-08-25 12:00:42.755714+00,5k-10k,,,
nomadpursuit,816,368,63,2021-08-25 13:00:42.862657+00,Under 1k,,,
 comp 2,940,766,24,2021-08-25 13:00:42.862657+00,Under 1k,,,
 comp 3,747,447,84,2021-08-25 13:00:42.862657+00,Under 1k,,,
 comp 10,11328,4106,365,2021-08-25 13:00:42.862657+00,Over 10k,,,
 comp 14,3160,841,86,2021-08-25 13:00:42.862657+00,1k-5k,,,
 comp 15,8892,6795,968,2021-08-25 13:00:42.862657+00,5k-10k,,,
 comp 17,12814,819,234,2021-08-25 13:00:42.862657+00,Over 10k,,,
 comp 18,5824,1853,639,2021-08-25 13:00:42.862657+00,5k-10k,,,
nomadpursuit,816,371,63,2021-08-25 14:00:41.489679+00,Under 1k,,,
 comp 2,940,749,24,2021-08-25 14:00:41.489679+00,Under 1k,,,
 comp 3,747,447,84,2021-08-25 14:00:41.489679+00,Under 1k,,,
 comp 10,11333,4106,365,2021-08-25 14:00:41.489679+00,Over 10k,,,
 comp 14,3161,841,86,2021-08-25 14:00:41.489679+00,1k-5k,,,
 comp 15,8894,6805,968,2021-08-25 14:00:41.489679+00,5k-10k,,,
 comp 17,12815,819,234,2021-08-25 14:00:41.489679+00,Over 10k,,,
 comp 18,5825,1852,640,2021-08-25 14:00:41.489679+00,5k-10k,,,
nomadpursuit,817,371,63,2021-08-25 15:00:43.338065+00,Under 1k,,,
 comp 2,940,749,24,2021-08-25 15:00:43.338065+00,Under 1k,,,
 comp 3,748,447,84,2021-08-25 15:00:43.338065+00,Under 1k,,,
 comp 10,11334,4106,365,2021-08-25 15:00:43.338065+00,Over 10k,,,
 comp 14,3160,841,86,2021-08-25 15:00:43.338065+00,1k-5k,,,
 comp 15,8899,6806,968,2021-08-25 15:00:43.338065+00,5k-10k,,,
 comp 17,12815,820,234,2021-08-25 15:00:43.338065+00,Over 10k,,,
 comp 18,5823,1852,640,2021-08-25 15:00:43.338065+00,5k-10k,,,
nomadpursuit,817,371,63,2021-08-25 16:00:42.350023+00,Under 1k,,,
 comp 2,940,749,24,2021-08-25 16:00:42.350023+00,Under 1k,,,
 comp 3,747,447,84,2021-08-25 16:00:42.350023+00,Under 1k,,,
 comp 10,11334,4106,365,2021-08-25 16:00:42.350023+00,Over 10k,,,
 comp 14,3160,841,86,2021-08-25 16:00:42.350023+00,1k-5k,,,
 comp 15,8899,6805,968,2021-08-25 16:00:42.350023+00,5k-10k,,,
 comp 17,12816,820,234,2021-08-25 16:00:42.350023+00,Over 10k,,,
 comp 18,5825,1851,640,2021-08-25 16:00:42.350023+00,5k-10k,,,
nomadpursuit,817,371,63,2021-08-25 17:00:41.909372+00,Under 1k,,,
 comp 2,940,807,24,2021-08-25 17:00:41.909372+00,Under 1k,,,
 comp 3,747,447,84,2021-08-25 17:00:41.909372+00,Under 1k,,,
 comp 10,11334,4106,365,2021-08-25 17:00:41.909372+00,Over 10k,,,
 comp 14,3160,841,86,2021-08-25 17:00:41.909372+00,1k-5k,,,
 comp 15,8899,6805,968,2021-08-25 17:00:41.909372+00,5k-10k,,,
 comp 17,12820,820,234,2021-08-25 17:00:41.909372+00,Over 10k,,,
 comp 18,5827,1849,640,2021-08-25 17:00:41.909372+00,5k-10k,,,
nomadpursuit,817,371,63,2021-08-25 18:00:44.22771+00,Under 1k,,,
 comp 2,943,807,24,2021-08-25 18:00:44.22771+00,Under 1k,,,
 comp 3,747,447,84,2021-08-25 18:00:44.22771+00,Under 1k,,,
 comp 10,11334,4106,365,2021-08-25 18:00:44.22771+00,Over 10k,,,
 comp 14,3161,841,86,2021-08-25 18:00:44.22771+00,1k-5k,,,
 comp 15,8902,6805,968,2021-08-25 18:00:44.22771+00,5k-10k,,,
 comp 17,12824,820,234,2021-08-25 18:00:44.22771+00,Over 10k,,,
 comp 18,5826,1849,640,2021-08-25 18:00:44.22771+00,5k-10k,,,
nomadpursuit,818,370,63,2021-08-25 19:00:41.468821+00,Under 1k,,,
 comp 2,944,807,24,2021-08-25 19:00:41.468821+00,Under 1k,,,
 comp 3,748,447,84,2021-08-25 19:00:41.468821+00,Under 1k,,,
 comp 10,11334,4105,365,2021-08-25 19:00:41.468821+00,Over 10k,,,
 comp 14,3162,841,87,2021-08-25 19:00:41.468821+00,1k-5k,,,
 comp 15,8902,6805,968,2021-08-25 19:00:41.468821+00,5k-10k,,,
 comp 17,12832,819,234,2021-08-25 19:00:41.468821+00,Over 10k,,,
 comp 18,5825,1850,640,2021-08-25 19:00:41.468821+00,5k-10k,,,
nomadpursuit,817,370,63,2021-08-25 20:00:41.078626+00,Under 1k,,,
 comp 2,944,807,24,2021-08-25 20:00:41.078626+00,Under 1k,,,
 comp 3,747,447,84,2021-08-25 20:00:41.078626+00,Under 1k,,,
 comp 10,11335,4105,365,2021-08-25 20:00:41.078626+00,Over 10k,,,
 comp 14,3163,841,87,2021-08-25 20:00:41.078626+00,1k-5k,,,
 comp 15,8906,6805,968,2021-08-25 20:00:41.078626+00,5k-10k,,,
 comp 17,12832,820,234,2021-08-25 20:00:41.078626+00,Over 10k,,,
 comp 18,5827,1848,640,2021-08-25 20:00:41.078626+00,5k-10k,,,
nomadpursuit,817,371,63,2021-08-25 21:00:45.90224+00,Under 1k,,,
 comp 2,944,807,24,2021-08-25 21:00:45.90224+00,Under 1k,,,
 comp 3,747,447,84,2021-08-25 21:00:45.90224+00,Under 1k,,,
 comp 10,11337,4106,365,2021-08-25 21:00:45.90224+00,Over 10k,,,
 comp 14,3164,840,87,2021-08-25 21:00:45.90224+00,1k-5k,,,
 comp 15,8908,6806,968,2021-08-25 21:00:45.90224+00,5k-10k,,,
 comp 17,12835,820,234,2021-08-25 21:00:45.90224+00,Over 10k,,,
 comp 18,5826,1850,640,2021-08-25 21:00:45.90224+00,5k-10k,,,
nomadpursuit,817,371,63,2021-08-25 22:00:43.566018+00,Under 1k,,,
 comp 2,944,807,24,2021-08-25 22:00:43.566018+00,Under 1k,,,
 comp 3,747,447,84,2021-08-25 22:00:43.566018+00,Under 1k,,,
 comp 10,11337,4106,365,2021-08-25 22:00:43.566018+00,Over 10k,,,
 comp 14,3164,840,87,2021-08-25 22:00:43.566018+00,1k-5k,,,
 comp 15,8908,6808,968,2021-08-25 22:00:43.566018+00,5k-10k,,,
 comp 17,12838,821,234,2021-08-25 22:00:43.566018+00,Over 10k,,,
 comp 18,5825,1850,640,2021-08-25 22:00:43.566018+00,5k-10k,,,
nomadpursuit,816,370,63,2021-08-25 23:00:41.330454+00,Under 1k,,,
 comp 2,943,807,24,2021-08-25 23:00:41.330454+00,Under 1k,,,
 comp 3,746,447,84,2021-08-25 23:00:41.330454+00,Under 1k,,,
 comp 10,11338,4105,365,2021-08-25 23:00:41.330454+00,Over 10k,,,
 comp 14,3163,840,87,2021-08-25 23:00:41.330454+00,1k-5k,,,
 comp 15,8905,6807,968,2021-08-25 23:00:41.330454+00,5k-10k,,,
 comp 17,12844,820,234,2021-08-25 23:00:41.330454+00,Over 10k,,,
 comp 18,5822,1850,640,2021-08-25 23:00:41.330454+00,5k-10k,,,
nomadpursuit,816,370,63,2021-08-26 00:00:38.184927+00,Under 1k,,,
 comp 2,943,807,24,2021-08-26 00:00:38.184927+00,Under 1k,,,
 comp 3,746,447,84,2021-08-26 00:00:38.184927+00,Under 1k,,,
 comp 10,11339,4105,365,2021-08-26 00:00:38.184927+00,Over 10k,,,
 comp 14,3164,840,87,2021-08-26 00:00:38.184927+00,1k-5k,,,
 comp 15,8905,6807,968,2021-08-26 00:00:38.184927+00,5k-10k,,,
 comp 17,12850,820,234,2021-08-26 00:00:38.184927+00,Over 10k,,,
 comp 18,5824,1850,640,2021-08-26 00:00:38.184927+00,5k-10k,,,
nomadpursuit,816,370,63,2021-08-26 01:00:42.175266+00,Under 1k,,,
 comp 2,943,807,24,2021-08-26 01:00:42.175266+00,Under 1k,,,
 comp 3,746,447,84,2021-08-26 01:00:42.175266+00,Under 1k,,,
 comp 10,11341,4105,365,2021-08-26 01:00:42.175266+00,Over 10k,,,
 comp 14,3164,840,87,2021-08-26 01:00:42.175266+00,1k-5k,,,
 comp 15,8909,6807,968,2021-08-26 01:00:42.175266+00,5k-10k,,,
 comp 17,12853,821,234,2021-08-26 01:00:42.175266+00,Over 10k,,,
 comp 18,5828,1848,640,2021-08-26 01:00:42.175266+00,5k-10k,,,
nomadpursuit,816,370,63,2021-08-26 02:00:40.823988+00,Under 1k,,,
 comp 2,943,807,24,2021-08-26 02:00:40.823988+00,Under 1k,,,
 comp 3,747,447,84,2021-08-26 02:00:40.823988+00,Under 1k,,,
 comp 10,11341,4105,365,2021-08-26 02:00:40.823988+00,Over 10k,,,
 comp 14,3164,840,87,2021-08-26 02:00:40.823988+00,1k-5k,,,
 comp 15,8907,6807,968,2021-08-26 02:00:40.823988+00,5k-10k,,,
 comp 17,12857,820,234,2021-08-26 02:00:40.823988+00,Over 10k,,,
 comp 18,5825,1850,640,2021-08-26 02:00:40.823988+00,5k-10k,,,
nomadpursuit,817,370,63,2021-08-26 03:00:41.644348+00,Under 1k,,,
 comp 2,943,807,24,2021-08-26 03:00:41.644348+00,Under 1k,,,
 comp 3,748,447,84,2021-08-26 03:00:41.644348+00,Under 1k,,,
 comp 10,11341,4105,365,2021-08-26 03:00:41.644348+00,Over 10k,,,
 comp 14,3164,840,87,2021-08-26 03:00:41.644348+00,1k-5k,,,
 comp 15,8913,6810,968,2021-08-26 03:00:41.644348+00,5k-10k,,,
 comp 17,12858,820,234,2021-08-26 03:00:41.644348+00,Over 10k,,,
 comp 18,5825,1850,640,2021-08-26 03:00:41.644348+00,5k-10k,,,
nomadpursuit,816,370,63,2021-08-26 04:00:39.371645+00,Under 1k,,,
 comp 2,944,807,24,2021-08-26 04:00:39.371645+00,Under 1k,,,
 comp 3,747,447,84,2021-08-26 04:00:39.371645+00,Under 1k,,,
 comp 10,11342,4105,365,2021-08-26 04:00:39.371645+00,Over 10k,,,
 comp 14,3164,840,87,2021-08-26 04:00:39.371645+00,1k-5k,,,
 comp 15,8916,6812,968,2021-08-26 04:00:39.371645+00,5k-10k,,,
 comp 17,12862,820,234,2021-08-26 04:00:39.371645+00,Over 10k,,,
 comp 18,5824,1850,640,2021-08-26 04:00:39.371645+00,5k-10k,,,
nomadpursuit,818,370,63,2021-08-26 05:00:39.525666+00,Under 1k,,,
 comp 2,943,807,24,2021-08-26 05:00:39.525666+00,Under 1k,,,
 comp 3,747,447,84,2021-08-26 05:00:39.525666+00,Under 1k,,,
 comp 10,11342,4105,365,2021-08-26 05:00:39.525666+00,Over 10k,,,
 comp 14,3164,840,87,2021-08-26 05:00:39.525666+00,1k-5k,,,
 comp 15,8922,6813,968,2021-08-26 05:00:39.525666+00,5k-10k,,,
 comp 17,12858,820,234,2021-08-26 05:00:39.525666+00,Over 10k,,,
 comp 18,5824,1850,640,2021-08-26 05:00:39.525666+00,5k-10k,,,
nomadpursuit,818,370,63,2021-08-26 06:00:42.324728+00,Under 1k,,,
 comp 2,943,808,24,2021-08-26 06:00:42.324728+00,Under 1k,,,
 comp 3,748,447,84,2021-08-26 06:00:42.324728+00,Under 1k,,,
 comp 10,11342,4105,365,2021-08-26 06:00:42.324728+00,Over 10k,,,
 comp 14,3164,840,87,2021-08-26 06:00:42.324728+00,1k-5k,,,
 comp 15,8921,6815,968,2021-08-26 06:00:42.324728+00,5k-10k,,,
 comp 17,12861,820,234,2021-08-26 06:00:42.324728+00,Over 10k,,,
 comp 18,5824,1850,640,2021-08-26 06:00:42.324728+00,5k-10k,,,
nomadpursuit,819,370,63,2021-08-26 07:00:44.264069+00,Under 1k,,,
 comp 2,943,808,24,2021-08-26 07:00:44.264069+00,Under 1k,,,
 comp 3,748,447,84,2021-08-26 07:00:44.264069+00,Under 1k,,,
 comp 10,11343,4113,365,2021-08-26 07:00:44.264069+00,Over 10k,,,
 comp 14,3165,840,87,2021-08-26 07:00:44.264069+00,1k-5k,,,
 comp 15,8924,6795,968,2021-08-26 07:00:44.264069+00,5k-10k,,,
 comp 17,12872,820,234,2021-08-26 07:00:44.264069+00,Over 10k,,,
 comp 18,5825,1848,640,2021-08-26 07:00:44.264069+00,5k-10k,,,
nomadpursuit,818,370,63,2021-08-26 08:00:40.756793+00,Under 1k,,,
 comp 2,943,808,24,2021-08-26 08:00:40.756793+00,Under 1k,,,
 comp 3,748,447,84,2021-08-26 08:00:40.756793+00,Under 1k,,,
 comp 10,11344,4114,365,2021-08-26 08:00:40.756793+00,Over 10k,,,
 comp 14,3165,840,87,2021-08-26 08:00:40.756793+00,1k-5k,,,
 comp 15,8921,6794,968,2021-08-26 08:00:40.756793+00,5k-10k,,,
 comp 17,12866,820,234,2021-08-26 08:00:40.756793+00,Over 10k,,,
 comp 18,5824,1848,640,2021-08-26 08:00:40.756793+00,5k-10k,,,
nomadpursuit,818,370,63,2021-08-26 09:00:40.923919+00,Under 1k,,,
 comp 2,943,808,24,2021-08-26 09:00:40.923919+00,Under 1k,,,
 comp 3,748,447,84,2021-08-26 09:00:40.923919+00,Under 1k,,,
 comp 10,11345,4114,365,2021-08-26 09:00:40.923919+00,Over 10k,,,
 comp 14,3165,840,87,2021-08-26 09:00:40.923919+00,1k-5k,,,
 comp 15,8921,6794,968,2021-08-26 09:00:40.923919+00,5k-10k,,,
 comp 17,12868,820,234,2021-08-26 09:00:40.923919+00,Over 10k,,,
 comp 18,5826,1848,640,2021-08-26 09:00:40.923919+00,5k-10k,,,
nomadpursuit,820,371,63,2021-08-26 10:00:38.649253+00,Under 1k,,,
 comp 2,944,808,24,2021-08-26 10:00:38.649253+00,Under 1k,,,
 comp 3,746,448,84,2021-08-26 10:00:38.649253+00,Under 1k,,,
 comp 10,11345,4114,365,2021-08-26 10:00:38.649253+00,Over 10k,,,
 comp 14,3165,840,87,2021-08-26 10:00:38.649253+00,1k-5k,,,
 comp 15,8920,6794,968,2021-08-26 10:00:38.649253+00,5k-10k,,,
 comp 17,12873,820,234,2021-08-26 10:00:38.649253+00,Over 10k,,,
 comp 18,5829,1850,640,2021-08-26 10:00:38.649253+00,5k-10k,,,
nomadpursuit,819,371,63,2021-08-26 11:00:38.675998+00,Under 1k,,,
 comp 2,942,808,24,2021-08-26 11:00:38.675998+00,Under 1k,,,
 comp 3,748,448,84,2021-08-26 11:00:38.675998+00,Under 1k,,,
 comp 10,11345,4114,365,2021-08-26 11:00:38.675998+00,Over 10k,,,
 comp 14,3165,840,87,2021-08-26 11:00:38.675998+00,1k-5k,,,
 comp 15,8919,6794,968,2021-08-26 11:00:38.675998+00,5k-10k,,,
 comp 17,12898,821,235,2021-08-26 11:00:38.675998+00,Over 10k,,,
 comp 18,5825,1848,640,2021-08-26 11:00:38.675998+00,5k-10k,,,
nomadpursuit,821,371,63,2021-08-26 12:00:41.838297+00,Under 1k,,,
 comp 2,941,749,24,2021-08-26 12:00:41.838297+00,Under 1k,,,
 comp 3,745,447,84,2021-08-26 12:00:41.838297+00,Under 1k,,,
 comp 10,11346,4114,365,2021-08-26 12:00:41.838297+00,Over 10k,,,
 comp 14,3165,840,87,2021-08-26 12:00:41.838297+00,1k-5k,,,
 comp 15,8920,6794,968,2021-08-26 12:00:41.838297+00,5k-10k,,,
 comp 17,12924,821,235,2021-08-26 12:00:41.838297+00,Over 10k,,,
 comp 18,5832,1848,640,2021-08-26 12:00:41.838297+00,5k-10k,,,
nomadpursuit,821,371,63,2021-08-26 13:00:38.909399+00,Under 1k,,,
 comp 2,940,749,24,2021-08-26 13:00:38.909399+00,Under 1k,,,
 comp 3,745,447,84,2021-08-26 13:00:38.909399+00,Under 1k,,,
 comp 10,11348,4114,365,2021-08-26 13:00:38.909399+00,Over 10k,,,
 comp 14,3167,840,87,2021-08-26 13:00:38.909399+00,1k-5k,,,
 comp 15,8920,6794,968,2021-08-26 13:00:38.909399+00,5k-10k,,,
 comp 17,12939,822,235,2021-08-26 13:00:38.909399+00,Over 10k,,,
 comp 18,5835,1848,640,2021-08-26 13:00:38.909399+00,5k-10k,,,
nomadpursuit,821,371,63,2021-08-26 14:00:39.239445+00,Under 1k,,,
 comp 2,940,749,24,2021-08-26 14:00:39.239445+00,Under 1k,,,
 comp 3,746,447,84,2021-08-26 14:00:39.239445+00,Under 1k,,,
 comp 10,11349,4114,365,2021-08-26 14:00:39.239445+00,Over 10k,,,
 comp 14,3166,840,87,2021-08-26 14:00:39.239445+00,1k-5k,,,
 comp 15,8919,6794,968,2021-08-26 14:00:39.239445+00,5k-10k,,,
 comp 17,12946,823,235,2021-08-26 14:00:39.239445+00,Over 10k,,,
 comp 18,5841,1849,640,2021-08-26 14:00:39.239445+00,5k-10k,,,
nomadpursuit,821,371,63,2021-08-26 15:00:43.389734+00,Under 1k,,,
 comp 2,940,749,24,2021-08-26 15:00:43.389734+00,Under 1k,,,
 comp 3,746,447,84,2021-08-26 15:00:43.389734+00,Under 1k,,,
 comp 10,11349,4114,365,2021-08-26 15:00:43.389734+00,Over 10k,,,
 comp 14,3166,840,87,2021-08-26 15:00:43.389734+00,1k-5k,,,
 comp 15,8923,6796,968,2021-08-26 15:00:43.389734+00,5k-10k,,,
 comp 17,12952,823,235,2021-08-26 15:00:43.389734+00,Over 10k,,,
 comp 18,5843,1850,640,2021-08-26 15:00:43.389734+00,5k-10k,,,
nomadpursuit,822,371,63,2021-08-26 16:00:41.590618+00,Under 1k,,,
 comp 2,939,749,24,2021-08-26 16:00:41.590618+00,Under 1k,,,
 comp 3,746,447,84,2021-08-26 16:00:41.590618+00,Under 1k,,,
 comp 10,11349,4114,365,2021-08-26 16:00:41.590618+00,Over 10k,,,
 comp 14,3166,840,87,2021-08-26 16:00:41.590618+00,1k-5k,,,
 comp 15,8922,6798,968,2021-08-26 16:00:41.590618+00,5k-10k,,,
 comp 17,12959,823,235,2021-08-26 16:00:41.590618+00,Over 10k,,,
 comp 18,5844,1850,640,2021-08-26 16:00:41.590618+00,5k-10k,,,
nomadpursuit,822,371,63,2021-08-26 17:00:40.99048+00,Under 1k,,,
 comp 2,939,749,24,2021-08-26 17:00:40.99048+00,Under 1k,,,
 comp 3,746,447,84,2021-08-26 17:00:40.99048+00,Under 1k,,,
 comp 10,11350,4114,365,2021-08-26 17:00:40.99048+00,Over 10k,,,
 comp 14,3168,840,87,2021-08-26 17:00:40.99048+00,1k-5k,,,
 comp 15,8923,6798,968,2021-08-26 17:00:40.99048+00,5k-10k,,,
 comp 17,12970,824,235,2021-08-26 17:00:40.99048+00,Over 10k,,,
 comp 18,5847,1850,640,2021-08-26 17:00:40.99048+00,5k-10k,,,
nomadpursuit,823,371,63,2021-08-26 18:00:40.33635+00,Under 1k,,,
 comp 2,937,749,24,2021-08-26 18:00:40.33635+00,Under 1k,,,
 comp 3,746,447,85,2021-08-26 18:00:40.33635+00,Under 1k,,,
 comp 10,11350,4115,365,2021-08-26 18:00:40.33635+00,Over 10k,,,
 comp 14,3168,840,87,2021-08-26 18:00:40.33635+00,1k-5k,,,
 comp 15,8925,6799,968,2021-08-26 18:00:40.33635+00,5k-10k,,,
 comp 17,12977,825,235,2021-08-26 18:00:40.33635+00,Over 10k,,,
 comp 18,5847,1850,640,2021-08-26 18:00:40.33635+00,5k-10k,,,
nomadpursuit,822,371,63,2021-08-26 19:00:41.040937+00,Under 1k,,,
 comp 2,938,695,24,2021-08-26 19:00:41.040937+00,Under 1k,,,
 comp 3,749,448,85,2021-08-26 19:00:41.040937+00,Under 1k,,,
 comp 10,11351,4114,366,2021-08-26 19:00:41.040937+00,Over 10k,,,
 comp 14,3169,840,87,2021-08-26 19:00:41.040937+00,1k-5k,,,
 comp 15,8925,6799,968,2021-08-26 19:00:41.040937+00,5k-10k,,,
 comp 17,12979,824,235,2021-08-26 19:00:41.040937+00,Over 10k,,,
 comp 18,5847,1850,640,2021-08-26 19:00:41.040937+00,5k-10k,,,
nomadpursuit,822,371,63,2021-08-26 20:00:39.49485+00,Under 1k,,,
 comp 2,938,695,24,2021-08-26 20:00:39.49485+00,Under 1k,,,
 comp 3,750,448,85,2021-08-26 20:00:39.49485+00,Under 1k,,,
 comp 10,11350,4114,366,2021-08-26 20:00:39.49485+00,Over 10k,,,
 comp 14,3170,838,87,2021-08-26 20:00:39.49485+00,1k-5k,,,
 comp 15,8924,6799,968,2021-08-26 20:00:39.49485+00,5k-10k,,,
 comp 17,12991,824,235,2021-08-26 20:00:39.49485+00,Over 10k,,,
 comp 18,5847,1850,640,2021-08-26 20:00:39.49485+00,5k-10k,,,
nomadpursuit,823,371,63,2021-08-26 21:00:38.706323+00,Under 1k,,,
 comp 2,939,695,24,2021-08-26 21:00:38.706323+00,Under 1k,,,
 comp 3,754,450,85,2021-08-26 21:00:38.706323+00,Under 1k,,,
 comp 10,11352,4114,366,2021-08-26 21:00:38.706323+00,Over 10k,,,
 comp 14,3170,838,87,2021-08-26 21:00:38.706323+00,1k-5k,,,
 comp 15,8925,6799,968,2021-08-26 21:00:38.706323+00,5k-10k,,,
 comp 17,13007,824,235,2021-08-26 21:00:38.706323+00,Over 10k,,,
 comp 18,5852,1850,640,2021-08-26 21:00:38.706323+00,5k-10k,,,
nomadpursuit,823,371,63,2021-08-26 22:00:45.6833+00,Under 1k,,,
 comp 2,938,695,24,2021-08-26 22:00:45.6833+00,Under 1k,,,
 comp 3,755,450,85,2021-08-26 22:00:45.6833+00,Under 1k,,,
 comp 10,11352,4115,366,2021-08-26 22:00:45.6833+00,Over 10k,,,
 comp 14,3171,807,87,2021-08-26 22:00:45.6833+00,1k-5k,,,
 comp 15,8924,6797,968,2021-08-26 22:00:45.6833+00,5k-10k,,,
 comp 17,13011,824,235,2021-08-26 22:00:45.6833+00,Over 10k,,,
 comp 18,5854,1850,640,2021-08-26 22:00:45.6833+00,5k-10k,,,
nomadpursuit,823,371,63,2021-08-26 23:00:42.137298+00,Under 1k,,,
 comp 2,938,695,24,2021-08-26 23:00:42.137298+00,Under 1k,,,
 comp 3,755,450,85,2021-08-26 23:00:42.137298+00,Under 1k,,,
 comp 10,11351,4115,366,2021-08-26 23:00:42.137298+00,Over 10k,,,
 comp 14,3170,808,87,2021-08-26 23:00:42.137298+00,1k-5k,,,
 comp 15,8924,6797,968,2021-08-26 23:00:42.137298+00,5k-10k,,,
 comp 17,13020,824,235,2021-08-26 23:00:42.137298+00,Over 10k,,,
 comp 18,5857,1850,640,2021-08-26 23:00:42.137298+00,5k-10k,,,
nomadpursuit,822,371,63,2021-08-27 00:00:42.227303+00,Under 1k,,,
 comp 2,939,695,24,2021-08-27 00:00:42.227303+00,Under 1k,,,
 comp 3,756,450,85,2021-08-27 00:00:42.227303+00,Under 1k,,,
 comp 10,11350,4115,366,2021-08-27 00:00:42.227303+00,Over 10k,,,
 comp 14,3171,808,87,2021-08-27 00:00:42.227303+00,1k-5k,,,
 comp 15,8925,6799,968,2021-08-27 00:00:42.227303+00,5k-10k,,,
 comp 17,13030,825,235,2021-08-27 00:00:42.227303+00,Over 10k,,,
 comp 18,5862,1850,640,2021-08-27 00:00:42.227303+00,5k-10k,,,
nomadpursuit,822,371,63,2021-08-27 01:00:38.534775+00,Under 1k,,,
 comp 2,939,695,24,2021-08-27 01:00:38.534775+00,Under 1k,,,
 comp 3,755,450,85,2021-08-27 01:00:38.534775+00,Under 1k,,,
 comp 10,11349,4115,366,2021-08-27 01:00:38.534775+00,Over 10k,,,
 comp 14,3172,808,87,2021-08-27 01:00:38.534775+00,1k-5k,,,
 comp 15,8926,6800,968,2021-08-27 01:00:38.534775+00,5k-10k,,,
 comp 17,13031,825,235,2021-08-27 01:00:38.534775+00,Over 10k,,,
 comp 18,5862,1850,640,2021-08-27 01:00:38.534775+00,5k-10k,,,
nomadpursuit,822,371,63,2021-08-27 02:00:43.06225+00,Under 1k,,,
 comp 2,939,695,24,2021-08-27 02:00:43.06225+00,Under 1k,,,
 comp 3,755,450,85,2021-08-27 02:00:43.06225+00,Under 1k,,,
 comp 10,11347,4115,366,2021-08-27 02:00:43.06225+00,Over 10k,,,
 comp 14,3173,808,87,2021-08-27 02:00:43.06225+00,1k-5k,,,
 comp 15,8926,6800,968,2021-08-27 02:00:43.06225+00,5k-10k,,,
 comp 17,13038,825,235,2021-08-27 02:00:43.06225+00,Over 10k,,,
 comp 18,5863,1850,640,2021-08-27 02:00:43.06225+00,5k-10k,,,
nomadpursuit,822,371,63,2021-08-27 03:00:39.096022+00,Under 1k,,,
 comp 2,939,695,24,2021-08-27 03:00:39.096022+00,Under 1k,,,
 comp 3,756,450,85,2021-08-27 03:00:39.096022+00,Under 1k,,,
 comp 10,11347,4115,366,2021-08-27 03:00:39.096022+00,Over 10k,,,
 comp 14,3175,808,87,2021-08-27 03:00:39.096022+00,1k-5k,,,
 comp 15,8927,6800,968,2021-08-27 03:00:39.096022+00,5k-10k,,,
 comp 17,13039,825,235,2021-08-27 03:00:39.096022+00,Over 10k,,,
 comp 18,5863,1850,640,2021-08-27 03:00:39.096022+00,5k-10k,,,
nomadpursuit,824,371,63,2021-08-27 04:00:39.944726+00,Under 1k,,,
 comp 2,939,695,24,2021-08-27 04:00:39.944726+00,Under 1k,,,
 comp 3,756,450,85,2021-08-27 04:00:39.944726+00,Under 1k,,,
 comp 10,11348,4115,366,2021-08-27 04:00:39.944726+00,Over 10k,,,
 comp 14,3175,808,87,2021-08-27 04:00:39.944726+00,1k-5k,,,
 comp 15,8927,6800,968,2021-08-27 04:00:39.944726+00,5k-10k,,,
 comp 17,13045,825,235,2021-08-27 04:00:39.944726+00,Over 10k,,,
 comp 18,5864,1850,640,2021-08-27 04:00:39.944726+00,5k-10k,,,
nomadpursuit,824,371,63,2021-08-27 05:00:41.374786+00,Under 1k,,,
 comp 2,939,695,24,2021-08-27 05:00:41.374786+00,Under 1k,,,
 comp 3,757,450,85,2021-08-27 05:00:41.374786+00,Under 1k,,,
 comp 10,11349,4115,366,2021-08-27 05:00:41.374786+00,Over 10k,,,
 comp 14,3175,808,87,2021-08-27 05:00:41.374786+00,1k-5k,,,
 comp 15,8927,6800,968,2021-08-27 05:00:41.374786+00,5k-10k,,,
 comp 17,13046,825,235,2021-08-27 05:00:41.374786+00,Over 10k,,,
 comp 18,5864,1850,640,2021-08-27 05:00:41.374786+00,5k-10k,,,
nomadpursuit,826,371,63,2021-08-27 06:00:40.034863+00,Under 1k,,,
 comp 2,940,755,24,2021-08-27 06:00:40.034863+00,Under 1k,,,
 comp 3,755,450,85,2021-08-27 06:00:40.034863+00,Under 1k,,,
 comp 10,11349,4114,366,2021-08-27 06:00:40.034863+00,Over 10k,,,
 comp 14,3175,808,87,2021-08-27 06:00:40.034863+00,1k-5k,,,
 comp 15,8922,6798,968,2021-08-27 06:00:40.034863+00,5k-10k,,,
 comp 17,13049,824,235,2021-08-27 06:00:40.034863+00,Over 10k,,,
 comp 18,5865,1850,640,2021-08-27 06:00:40.034863+00,5k-10k,,,
nomadpursuit,826,371,63,2021-08-27 07:00:38.220987+00,Under 1k,,,
